,0
2464,1666752159.0339243
2465,1666752159.0503097
2466,1666752159.0671139
2467,1666752159.0823407
2468,1666752159.1005387
2469,1666752159.1155207
2470,1666752159.1321096
2471,1666752159.1504104
2472,1666752159.1658971
2473,1666752159.183362
2474,1666752159.2004237
2475,1666752159.2135067
2476,1666752159.232378
2477,1666752159.2485826
2478,1666752159.2679968
2479,1666752159.2839587
2480,1666752159.2989666
2481,1666752159.3189626
2482,1666752159.3325903
2483,1666752159.3445964
2484,1666752159.3674593
2485,1666752159.381264
2486,1666752159.3944316
2487,1666752159.4130962
2488,1666752159.4306545
2489,1666752159.446551
2490,1666752159.4648407
2491,1666752159.4809694
2492,1666752159.518395
2493,1666752159.5324001
2494,1666752159.5444243
2495,1666752159.5605066
2496,1666752159.573454
2497,1666752159.585394
2498,1666752159.6006825
2499,1666752159.6140583
2500,1666752159.6284738
2501,1666752159.6483762
2502,1666752159.6663747
2503,1666752159.6783826
2504,1666752159.6944072
2505,1666752159.7056262
2506,1666752159.7187326
2507,1666752159.7373834
2508,1666752159.7525
2509,1666752159.7683036
2510,1666752159.7914758
2511,1666752159.8066652
2512,1666752159.820513
2513,1666752159.835237
2514,1666752159.8566446
2515,1666752159.8696518
2516,1666752159.8860998
2517,1666752159.9006214
2518,1666752159.917512
2519,1666752159.9355824
2520,1666752159.9507084
2521,1666752159.9673138
2522,1666752159.9842334
2523,1666752160.0013466
2524,1666752160.018511
2525,1666752160.033739
2526,1666752160.0507843
2527,1666752160.0684366
2528,1666752160.0844138
2529,1666752160.100619
2530,1666752160.118214
2531,1666752160.1351855
2532,1666752160.1541867
2533,1666752160.1712844
2534,1666752160.183289
2535,1666752160.200804
2536,1666752160.216612
2537,1666752160.2342515
2538,1666752160.2513232
2539,1666752160.27031
2540,1666752160.2855794
2541,1666752160.302579
2542,1666752160.3151724
2543,1666752160.3334663
2544,1666752160.346266
2545,1666752160.3622305
2546,1666752160.380237
2547,1666752160.3945618
2548,1666752160.4137425
2549,1666752160.433383
2550,1666752160.4478214
2551,1666752160.4604747
2552,1666752160.4787722
2553,1666752160.497327
2554,1666752160.5154986
2555,1666752160.5273087
2556,1666752160.5453973
2557,1666752160.5573587
2558,1666752160.579569
2559,1666752160.591136
2560,1666752160.6110716
2561,1666752160.6258094
2562,1666752160.63982
2563,1666752160.6563668
2564,1666752160.6723073
2565,1666752160.6913455
2566,1666752160.7137022
2567,1666752160.733435
2568,1666752160.7464848
2569,1666752160.757542
2570,1666752160.7775362
2571,1666752160.797783
2572,1666752160.8137767
2573,1666752160.8311992
2574,1666752160.8427446
2575,1666752160.8574307
2576,1666752160.8706284
2577,1666752160.8845992
2578,1666752160.904386
2579,1666752160.9186249
2580,1666752160.9469683
2581,1666752160.9640925
2582,1666752160.979553
2583,1666752160.988731
2584,1666752161.00376
2585,1666752161.018914
2586,1666752161.0434735
2587,1666752161.0566065
2588,1666752161.0730596
2589,1666752161.0905004
2590,1666752161.1052725
2591,1666752161.120258
2592,1666752161.1343486
2593,1666752161.1506035
2594,1666752161.1676495
2595,1666752161.184534
2596,1666752161.200774
2597,1666752161.2175667
2598,1666752161.2354085
2599,1666752161.2494667
2600,1666752161.2668471
2601,1666752161.2851584
2602,1666752161.299693
2603,1666752161.3543406
2604,1666752161.3664384
2605,1666752161.3784783
2606,1666752161.3915398
2607,1666752161.4079697
2608,1666752161.4210315
2609,1666752161.4348695
2610,1666752161.4479022
2611,1666752161.4640646
2612,1666752161.482876
2613,1666752161.4963386
2614,1666752161.514006
2615,1666752161.5319965
2616,1666752161.5456092
2617,1666752161.5626483
2618,1666752161.579804
2619,1666752161.5961623
2620,1666752161.6149094
2621,1666752161.633989
2622,1666752161.64755
2623,1666752161.6609986
2624,1666752161.678779
2625,1666752161.691087
2626,1666752161.7104306
2627,1666752161.7253754
2628,1666752161.7436101
2629,1666752161.7616935
2630,1666752161.778192
2631,1666752161.7941482
2632,1666752161.8094583
2633,1666752161.8291073
2634,1666752161.8431711
2635,1666752161.8573492
2636,1666752161.8777456
2637,1666752161.897899
2638,1666752161.916498
2639,1666752161.9298112
2640,1666752161.9448895
2641,1666752161.9564726
2642,1666752161.9734948
2643,1666752161.9896865
2644,1666752162.0053768
2645,1666752162.0193274
2646,1666752162.0376873
2647,1666752162.0542142
2648,1666752162.0683184
2649,1666752162.0866044
2650,1666752162.101575
2651,1666752162.1277246
2652,1666752162.146833
2653,1666752162.1616228
2654,1666752162.172849
2655,1666752162.1875062
2656,1666752162.2041588
2657,1666752162.225377
2658,1666752162.242216
2659,1666752162.253771
2660,1666752162.2717276
2661,1666752162.285392
2662,1666752162.3005047
2663,1666752162.319554
2664,1666752162.334003
2665,1666752162.3513381
2666,1666752162.3663971
2667,1666752162.3813293
2668,1666752162.399727
2669,1666752162.4171476
2670,1666752162.4323132
2671,1666752162.4445555
2672,1666752162.4647684
2673,1666752162.4783628
2674,1666752162.4943407
2675,1666752162.511917
2676,1666752162.5287652
2677,1666752162.545449
2678,1666752162.5627644
2679,1666752162.578846
2680,1666752162.598088
2681,1666752162.6154451
2682,1666752162.628892
2683,1666752162.6469831
2684,1666752162.6615708
2685,1666752162.6788065
2686,1666752162.6957383
2687,1666752162.7114708
2688,1666752162.7244442
2689,1666752162.7430644
2690,1666752162.7685406
2691,1666752162.7853494
2692,1666752162.7960508
2693,1666752162.8078175
2694,1666752162.8234372
2695,1666752162.842584
2696,1666752162.8594418
2697,1666752162.8734617
2698,1666752162.8902538
2699,1666752162.9135497
2700,1666752162.926583
2701,1666752162.9397807
2702,1666752162.9654236
2703,1666752162.9782712
2704,1666752162.9912443
2705,1666752163.0054898
2706,1666752163.0234702
2707,1666752163.0393357
2708,1666752163.055631
2709,1666752163.0742488
2710,1666752163.1115196
2711,1666752163.1232343
2712,1666752163.1368241
2713,1666752163.1574707
2714,1666752163.1685796
2715,1666752163.1821418
2716,1666752163.1980622
2717,1666752163.2153451
2718,1666752163.226933
2719,1666752163.2405343
2720,1666752163.2569346
2721,1666752163.271065
2722,1666752163.2884314
2723,1666752163.3063889
2724,1666752163.3244228
2725,1666752163.341671
2726,1666752163.3574767
2727,1666752163.3713152
2728,1666752163.3873293
2729,1666752163.4044445
2730,1666752163.4205546
2731,1666752163.4427164
2732,1666752163.460214
2733,1666752163.4732535
2734,1666752163.484237
2735,1666752163.5004377
2736,1666752163.519624
2737,1666752163.5332708
2738,1666752163.55045
2739,1666752163.561931
2740,1666752163.5838137
2741,1666752163.602328
2742,1666752163.6134236
2743,1666752163.627299
2744,1666752163.644691
2745,1666752163.6607428
2746,1666752163.679839
2747,1666752163.6948864
2748,1666752163.712501
2749,1666752163.729521
2750,1666752163.7454822
2751,1666752163.7610312
2752,1666752163.7799075
2753,1666752163.7985334
2754,1666752163.8202374
2755,1666752163.8373404
2756,1666752163.8507037
2757,1666752163.859574
2758,1666752163.8746521
2759,1666752163.8924234
2760,1666752163.9100523
2761,1666752163.940825
2762,1666752163.953806
2763,1666752163.9675658
2764,1666752163.977236
2765,1666752163.992221
2766,1666752164.0097501
2767,1666752164.0257516
2768,1666752164.042714
2769,1666752164.059587
2770,1666752164.0773156
2771,1666752164.0905416
2772,1666752164.1073568
2773,1666752164.1262953
2774,1666752164.1407332
2775,1666752164.157297
2776,1666752164.175398
2777,1666752164.1905742
2778,1666752164.2107906
2779,1666752164.2332351
2780,1666752164.244421
2781,1666752164.2593868
2782,1666752164.2733874
2783,1666752164.2889
2784,1666752164.3077655
2785,1666752164.3230271
2786,1666752164.3373964
2787,1666752164.357312
2788,1666752164.3724644
2789,1666752164.3893962
2790,1666752164.4068081
2791,1666752164.4234614
2792,1666752164.4424288
2793,1666752164.454464
2794,1666752164.4734378
2795,1666752164.4883873
2796,1666752164.5084548
2797,1666752164.526446
2798,1666752164.5415792
2799,1666752164.55454
2800,1666752164.5764985
2801,1666752164.5914934
2802,1666752164.6036556
2803,1666752164.6193721
2804,1666752164.6353714
2805,1666752164.6509776
2806,1666752164.6624634
2807,1666752164.6851063
2808,1666752164.7004168
2809,1666752164.7145903
2810,1666752164.7288735
2811,1666752164.7467177
2812,1666752164.7625203
2813,1666752164.7782395
2814,1666752164.7967649
2815,1666752164.8155706
2816,1666752164.8276448
2817,1666752164.8435931
2818,1666752164.8628926
2819,1666752164.8979144
2820,1666752164.9187853
2821,1666752164.9337306
2822,1666752164.9563947
2823,1666752164.9648578
2824,1666752164.9771836
2825,1666752164.9912837
2826,1666752165.0095162
2827,1666752165.024601
2828,1666752165.0368185
2829,1666752165.052663
2830,1666752165.0669646
2831,1666752165.0760722
2832,1666752165.092369
2833,1666752165.1103683
2834,1666752165.1268706
2835,1666752165.1444035
2836,1666752165.1584866
2837,1666752165.1748736
2838,1666752165.1925519
2839,1666752165.208724
2840,1666752165.2251542
2841,1666752165.2417667
2842,1666752165.2594292
2843,1666752165.2775228
2844,1666752165.2993195
2845,1666752165.3136625
2846,1666752165.326817
2847,1666752165.3399527
2848,1666752165.357611
2849,1666752165.380697
2850,1666752165.3926075
2851,1666752165.407296
2852,1666752165.4232926
2853,1666752165.4406924
2854,1666752165.4567907
2855,1666752165.472745
2856,1666752165.4904113
2857,1666752165.5034196
2858,1666752165.523474
2859,1666752165.5404623
2860,1666752165.557551
2861,1666752165.5745933
2862,1666752165.5885506
2863,1666752165.6073549
2864,1666752165.6233275
2865,1666752165.637477
2866,1666752165.6534617
2867,1666752165.6774797
2868,1666752165.691478
2869,1666752165.705622
2870,1666752165.723392
2871,1666752165.7410555
2872,1666752165.7583983
2873,1666752165.7743645
2874,1666752165.7864385
2875,1666752165.8072662
2876,1666752165.8222709
2877,1666752165.836597
2878,1666752165.8548677
2879,1666752165.871493
2880,1666752165.8847718
2881,1666752165.9046838
2882,1666752165.9243598
2883,1666752165.938556
2884,1666752165.9516172
2885,1666752165.963926
2886,1666752165.9779031
2887,1666752165.9950488
2888,1666752166.0185134
2889,1666752166.0358784
2890,1666752166.054932
2891,1666752166.0685906
2892,1666752166.081478
2893,1666752166.093508
2894,1666752166.1098566
2895,1666752166.1343918
2896,1666752166.1481597
2897,1666752166.1615121
2898,1666752166.1785853
2899,1666752166.191041
2900,1666752166.2086334
2901,1666752166.2259324
2902,1666752166.2490847
2903,1666752166.2645383
2904,1666752166.276726
2905,1666752166.2925146
2906,1666752166.308915
2907,1666752166.325606
2908,1666752166.3416674
2909,1666752166.3594897
2910,1666752166.374706
2911,1666752166.3912938
2912,1666752166.4089172
2913,1666752166.4242132
2914,1666752166.4406564
2915,1666752166.4575696
2916,1666752166.4755094
2917,1666752166.4904873
2918,1666752166.508342
2919,1666752166.5248058
2920,1666752166.5416937
2921,1666752166.558979
2922,1666752166.577527
2923,1666752166.5915337
2924,1666752166.6085415
2925,1666752166.6239064
2926,1666752166.6415534
2927,1666752166.6554444
2928,1666752166.6725473
2929,1666752166.693355
2930,1666752166.7106855
2931,1666752166.7294903
2932,1666752166.7616353
2933,1666752166.7783122
2934,1666752166.7983024
2935,1666752166.8114347
2936,1666752166.8234487
2937,1666752166.8411987
2938,1666752166.8534746
2939,1666752166.8710022
2940,1666752166.8878691
2941,1666752166.9051685
2942,1666752166.9198785
2943,1666752166.9366722
2944,1666752166.9497485
2945,1666752166.9625216
2946,1666752166.9854717
2947,1666752167.0075133
2948,1666752167.021527
2949,1666752167.0355098
2950,1666752167.0477207
2951,1666752167.0597427
2952,1666752167.0773022
2953,1666752167.0973845
2954,1666752167.1120846
2955,1666752167.1307552
2956,1666752167.1444302
2957,1666752167.1698222
2958,1666752167.191713
2959,1666752167.2048018
2960,1666752167.213841
2961,1666752167.2284021
2962,1666752167.2414312
2963,1666752167.2595382
2964,1666752167.2870057
2965,1666752167.3005016
2966,1666752167.310518
2967,1666752167.3271494
2968,1666752167.3423398
2969,1666752167.3677807
2970,1666752167.382731
2971,1666752167.3945851
2972,1666752167.4095109
2973,1666752167.4259973
2974,1666752167.4424922
2975,1666752167.4605098
2976,1666752167.4750044
2977,1666752167.4929423
2978,1666752167.5099661
2979,1666752167.5256932
2980,1666752167.5424774
2981,1666752167.561448
2982,1666752167.5763836
2983,1666752167.592027
2984,1666752167.6088274
2985,1666752167.6275744
2986,1666752167.6437294
2987,1666752167.65885
2988,1666752167.6757631
2989,1666752167.6937027
2990,1666752167.7094674
2991,1666752167.72577
2992,1666752167.74354
2993,1666752167.7575393
2994,1666752167.7772334
2995,1666752167.7914639
2996,1666752167.8058193
2997,1666752167.8205233
2998,1666752167.839655
2999,1666752167.8551137
3000,1666752167.8729033
3001,1666752167.8910542
3002,1666752167.9052284
3003,1666752167.9212463
3004,1666752167.9362843
3005,1666752167.9538546
3006,1666752167.974361
3007,1666752167.993334
3008,1666752168.0055397
3009,1666752168.0207646
3010,1666752168.036898
3011,1666752168.0538456
3012,1666752168.0658479
3013,1666752168.0795765
3014,1666752168.0947175
3015,1666752168.1119492
3016,1666752168.1289806
3017,1666752168.1439586
3018,1666752168.1619756
3019,1666752168.179429
3020,1666752168.2094607
3021,1666752168.2266164
3022,1666752168.239619
3023,1666752168.2533042
3024,1666752168.2634926
3025,1666752168.279079
3026,1666752168.2991807
3027,1666752168.316534
3028,1666752168.3355832
3029,1666752168.354558
3030,1666752168.368901
3031,1666752168.3891082
3032,1666752168.4002712
3033,1666752168.412796
3034,1666752168.4257998
3035,1666752168.443249
3036,1666752168.4595816
3037,1666752168.4862275
3038,1666752168.5012934
3039,1666752168.5123682
3040,1666752168.5578053
3041,1666752168.5747938
3042,1666752168.5863845
3043,1666752168.5975645
3044,1666752168.609424
3045,1666752168.6304188
3046,1666752168.6455173
3047,1666752168.659542
3048,1666752168.6768267
3049,1666752168.692587
3050,1666752168.7083519
3051,1666752168.72578
3052,1666752168.7423546
3053,1666752168.758501
3054,1666752168.7754948
3055,1666752168.7935414
3056,1666752168.8086178
3057,1666752168.8255627
3058,1666752168.8423634
3059,1666752168.8584385
3060,1666752168.8764293
3061,1666752168.890077
3062,1666752168.9066057
3063,1666752168.925582
3064,1666752168.9392745
3065,1666752168.9606714
3066,1666752168.9775622
3067,1666752168.9917793
3068,1666752169.0084333
3069,1666752169.024543
3070,1666752169.0367975
3071,1666752169.055896
3072,1666752169.071613
3073,1666752169.0891938
3074,1666752169.1079845
3075,1666752169.1230056
3076,1666752169.1369078
3077,1666752169.1581533
3078,1666752169.176473
3079,1666752169.190126
3080,1666752169.2017496
3081,1666752169.2211978
3082,1666752169.2394762
3083,1666752169.257983
3084,1666752169.2715387
3085,1666752169.282561
3086,1666752169.3027678
3087,1666752169.3214889
3088,1666752169.332586
3089,1666752169.3521028
3090,1666752169.3675702
3091,1666752169.3862262
3092,1666752169.4037058
3093,1666752169.4156651
3094,1666752169.4328094
3095,1666752169.4456122
3096,1666752169.4610012
3097,1666752169.47939
3098,1666752169.4937515
3099,1666752169.5105472
3100,1666752169.5276241
3101,1666752169.543621
3102,1666752169.5606093
3103,1666752169.5775547
3104,1666752169.5934622
3105,1666752169.6097217
3106,1666752169.6286407
3107,1666752169.6417277
3108,1666752169.6597214
3109,1666752169.6763868
3110,1666752169.6928594
3111,1666752169.7108727
3112,1666752169.7255328
3113,1666752169.7426019
3114,1666752169.7604988
3115,1666752169.7758317
3116,1666752169.7918227
3117,1666752169.810803
3118,1666752169.82644
3119,1666752169.8419154
3120,1666752169.8587902
3121,1666752169.8754828
3122,1666752169.8924136
3123,1666752169.9105344
3124,1666752169.9244435
3125,1666752169.94249
3126,1666752169.9596548
3127,1666752169.9738486
3128,1666752169.9925845
3129,1666752170.0066223
3130,1666752170.0233753
3131,1666752170.0434315
3132,1666752170.056875
3133,1666752170.0730214
3134,1666752170.088612
3135,1666752170.1072528
3136,1666752170.1210775
3137,1666752170.1394377
3138,1666752170.1555364
3139,1666752170.1735673
3140,1666752170.1915603
3141,1666752170.2055755
3142,1666752170.2231307
3143,1666752170.2391496
3144,1666752170.2609246
3145,1666752170.2758732
3146,1666752170.292634
3147,1666752170.3097508
3148,1666752170.3248348
3149,1666752170.343139
3150,1666752170.3555589
3151,1666752170.3700116
3152,1666752170.390478
3153,1666752170.4034953
3154,1666752170.4230976
3155,1666752170.435651
3156,1666752170.4488025
3157,1666752170.4654813
3158,1666752170.4834955
3159,1666752170.522588
3160,1666752170.5492365
3161,1666752170.5607476
3162,1666752170.5781174
3163,1666752170.6005344
3164,1666752170.6129344
3165,1666752170.6266077
3166,1666752170.6405146
3167,1666752170.6495137
3168,1666752170.6636388
3169,1666752170.6795516
3170,1666752170.6944942
3171,1666752170.7116935
3172,1666752170.7265265
3173,1666752170.7508907
3174,1666752170.7656288
3175,1666752170.7803967
3176,1666752170.7959478
3177,1666752170.812565
3178,1666752170.8284364
3179,1666752170.8434343
3180,1666752170.861957
3181,1666752170.8795044
3182,1666752170.893776
3183,1666752170.909497
3184,1666752170.928144
3185,1666752170.942852
3186,1666752170.9594855
3187,1666752170.976758
3188,1666752170.9917474
3189,1666752171.0098522
3190,1666752171.0243113
3191,1666752171.0469415
3192,1666752171.0656123
3193,1666752171.079639
3194,1666752171.0947225
3195,1666752171.1077533
3196,1666752171.1201828
3197,1666752171.1376886
3198,1666752171.1544523
3199,1666752171.1709762
3200,1666752171.1867356
3201,1666752171.2109866
3202,1666752171.2273278
3203,1666752171.2366233
3204,1666752171.251244
3205,1666752171.2706091
3206,1666752171.2836406
3207,1666752171.301825
3208,1666752171.3215914
3209,1666752171.335395
3210,1666752171.3605773
3211,1666752171.3788106
3212,1666752171.3923662
3213,1666752171.4043763
3214,1666752171.4175096
3215,1666752171.4346838
3216,1666752171.4561954
3217,1666752171.471125
3218,1666752171.4855335
3219,1666752171.5024488
3220,1666752171.5198057
3221,1666752171.535938
3222,1666752171.552934
3223,1666752171.567271
3224,1666752171.583655
3225,1666752171.598774
3226,1666752171.616536
3227,1666752171.6387484
3228,1666752171.6507638
3229,1666752171.6651676
3230,1666752171.6837032
3231,1666752171.699902
3232,1666752171.7144837
3233,1666752171.732151
3234,1666752171.7472138
3235,1666752171.7704096
3236,1666752171.7835011
3237,1666752171.7982209
3238,1666752171.813225
3239,1666752171.8312974
3240,1666752171.8535497
3241,1666752171.869629
3242,1666752171.8829298
3243,1666752171.898866
3244,1666752171.916865
3245,1666752171.9302952
3246,1666752171.943637
3247,1666752171.9615152
3248,1666752171.977941
3249,1666752171.9950063
3250,1666752172.0096343
3251,1666752172.027497
3252,1666752172.0405087
3253,1666752172.0667753
3254,1666752172.0809412
3255,1666752172.0929425
3256,1666752172.1116953
3257,1666752172.126585
3258,1666752172.1407788
3259,1666752172.1578035
3260,1666752172.1741295
3261,1666752172.1904893
3262,1666752172.204535
3263,1666752172.2249825
3264,1666752172.2397609
3265,1666752172.2539248
3266,1666752172.2719085
3267,1666752172.2858067
3268,1666752172.3030815
3269,1666752172.3257177
3270,1666752172.3551402
3271,1666752172.3862963
3272,1666752172.3965921
3273,1666752172.4092648
3274,1666752172.4232602
3275,1666752172.4377618
3276,1666752172.4538705
3277,1666752172.4675007
3278,1666752172.4854887
3279,1666752172.5024743
3280,1666752172.5197613
3281,1666752172.5343642
3282,1666752172.5512762
3283,1666752172.5678036
3284,1666752172.5820758
3285,1666752172.6008735
3286,1666752172.6174781
3287,1666752172.6345158
3288,1666752172.6489422
3289,1666752172.667737
3290,1666752172.6837823
3291,1666752172.699966
3292,1666752172.717602
3293,1666752172.734781
3294,1666752172.7515724
3295,1666752172.7677078
3296,1666752172.782646
3297,1666752172.7977636
3298,1666752172.813714
3299,1666752172.8308787
3300,1666752172.849206
3301,1666752172.8649163
3302,1666752172.8810687
3303,1666752172.8994718
3304,1666752172.9156415
3305,1666752172.930502
3306,1666752172.9483275
3307,1666752172.9635508
3308,1666752172.9805195
3309,1666752172.9965
3310,1666752173.014602
3311,1666752173.0326166
3312,1666752173.0486174
3313,1666752173.0655174
3314,1666752173.0805316
3315,1666752173.098907
3316,1666752173.1149058
3317,1666752173.1305592
3318,1666752173.146554
3319,1666752173.1636772
3320,1666752173.1790473
3321,1666752173.1943214
3322,1666752173.2135282
3323,1666752173.227866
3324,1666752173.2445369
3325,1666752173.2601326
3326,1666752173.2778296
3327,1666752173.2916458
3328,1666752173.3051171
3329,1666752173.3247342
3330,1666752173.3425474
3331,1666752173.360549
3332,1666752173.3740125
3333,1666752173.385977
3334,1666752173.4063172
3335,1666752173.421505
3336,1666752173.4373825
3337,1666752173.4554627
3338,1666752173.4696014
3339,1666752173.4845226
3340,1666752173.5018632
3341,1666752173.5188289
3342,1666752173.5365698
3343,1666752173.5526514
3344,1666752173.5679832
3345,1666752173.5842993
3346,1666752173.6028225
3347,1666752173.6178594
3348,1666752173.6349988
3349,1666752173.6496363
3350,1666752173.6668258
3351,1666752173.683785
3352,1666752173.7008169
3353,1666752173.7168143
3354,1666752173.7348201
3355,1666752173.7498496
3356,1666752173.7667549
3357,1666752173.7836416
3358,1666752173.799838
3359,1666752173.816811
3360,1666752173.8337286
3361,1666752173.8497438
3362,1666752173.8657932
3363,1666752173.882895
3364,1666752173.8994024
3365,1666752173.9178557
3366,1666752173.9328582
3367,1666752173.9514549
3368,1666752173.9667895
3369,1666752173.9846482
3370,1666752173.999286
3371,1666752174.0165896
3372,1666752174.0358582
3373,1666752174.050751
3374,1666752174.0692708
3375,1666752174.0864697
3376,1666752174.1248343
3377,1666752174.1462872
3378,1666752174.1613584
3379,1666752174.1735344
3380,1666752174.1867073
3381,1666752174.1999116
3382,1666752174.2186682
3383,1666752174.2352605
3384,1666752174.2465537
3385,1666752174.2635956
3386,1666752174.2786462
3387,1666752174.2969944
3388,1666752174.3109958
3389,1666752174.3285925
3390,1666752174.3445797
3391,1666752174.3607843
3392,1666752174.3799014
3393,1666752174.3975542
3394,1666752174.4141135
3395,1666752174.4291685
3396,1666752174.4481583
3397,1666752174.4640105
3398,1666752174.477576
3399,1666752174.4969797
3400,1666752174.512889
3401,1666752174.530264
3402,1666752174.5461168
3403,1666752174.5612776
3404,1666752174.5813034
3405,1666752174.5929682
3406,1666752174.6057925
3407,1666752174.6238225
3408,1666752174.6407006
3409,1666752174.6548605
3410,1666752174.6699321
3411,1666752174.6876454
3412,1666752174.7037194
3413,1666752174.719658
3414,1666752174.736775
3415,1666752174.7536573
3416,1666752174.7718365
3417,1666752174.7873347
3418,1666752174.8017874
3419,1666752174.8199058
3420,1666752174.833856
3421,1666752174.85111
3422,1666752174.8698292
3423,1666752174.884802
3424,1666752174.9008121
3425,1666752174.9175305
3426,1666752174.9345517
3427,1666752174.9502404
3428,1666752174.9676147
3429,1666752174.983711
3430,1666752175.0023794
3431,1666752175.0183895
3432,1666752175.0355296
3433,1666752175.0519328
3434,1666752175.0688026
3435,1666752175.085922
3436,1666752175.102631
3437,1666752175.1178021
3438,1666752175.1348016
3439,1666752175.152297
3440,1666752175.168573
3441,1666752175.185738
3442,1666752175.2035766
3443,1666752175.2212336
3444,1666752175.237737
3445,1666752175.2542675
3446,1666752175.2690167
3447,1666752175.287335
3448,1666752175.3026397
3449,1666752175.3192623
3450,1666752175.3325484
3451,1666752175.347911
3452,1666752175.363889
3453,1666752175.3805907
3454,1666752175.4007611
3455,1666752175.414
3456,1666752175.4316773
3457,1666752175.4454951
3458,1666752175.4628155
3459,1666752175.4806197
3460,1666752175.4952073
3461,1666752175.5122747
3462,1666752175.5285707
3463,1666752175.5435212
3464,1666752175.5615914
3465,1666752175.5795157
3466,1666752175.5955827
3467,1666752175.6095943
3468,1666752175.6285002
3469,1666752175.6426857
3470,1666752175.6625748
3471,1666752175.6745896
3472,1666752175.688183
3473,1666752175.7050703
3474,1666752175.7249477
3475,1666752175.7365005
3476,1666752175.7528179
3477,1666752175.7698889
3478,1666752175.7879994
3479,1666752175.8024268
3480,1666752175.8275254
3481,1666752175.8498156
3482,1666752175.863011
3483,1666752175.8748004
3484,1666752175.8858428
3485,1666752175.9028
3486,1666752175.91855
3487,1666752175.9592586
3488,1666752175.984815
3489,1666752175.9979928
3490,1666752176.0110226
3491,1666752176.0245385
3492,1666752176.042005
3493,1666752176.0608017
3494,1666752176.072881
3495,1666752176.0885503
3496,1666752176.1026037
3497,1666752176.1185706
3498,1666752176.137563
3499,1666752176.1525848
3500,1666752176.1689236
3501,1666752176.18612
3502,1666752176.2054882
3503,1666752176.2214487
3504,1666752176.2377615
3505,1666752176.2544525
3506,1666752176.2706065
3507,1666752176.2883964
3508,1666752176.3039126
3509,1666752176.3207376
3510,1666752176.3375762
3511,1666752176.3541384
3512,1666752176.3715286
3513,1666752176.387493
3514,1666752176.4035654
3515,1666752176.4187024
3516,1666752176.4350755
3517,1666752176.4517915
3518,1666752176.4705672
3519,1666752176.484736
3520,1666752176.5046577
3521,1666752176.5188758
3522,1666752176.5316882
3523,1666752176.5488846
3524,1666752176.5637188
3525,1666752176.5807464
3526,1666752176.5937395
3527,1666752176.611414
3528,1666752176.6292353
3529,1666752176.6457472
3530,1666752176.6627557
3531,1666752176.6765702
3532,1666752176.6929529
3533,1666752176.7105842
3534,1666752176.7248125
3535,1666752176.7401934
3536,1666752176.754793
3537,1666752176.7700288
3538,1666752176.790593
3539,1666752176.8067744
3540,1666752176.828427
3541,1666752176.8468664
3542,1666752176.86597
3543,1666752176.8823528
3544,1666752176.897545
3545,1666752176.9156163
3546,1666752176.925579
3547,1666752176.9465725
3548,1666752176.957804
3549,1666752176.9726026
3550,1666752176.9887133
3551,1666752177.0046341
3552,1666752177.0187137
3553,1666752177.0356627
3554,1666752177.05745
3555,1666752177.0733402
3556,1666752177.088438
3557,1666752177.1019082
3558,1666752177.119812
3559,1666752177.1356
3560,1666752177.151612
3561,1666752177.1696076
3562,1666752177.1846666
3563,1666752177.2062306
3564,1666752177.2213326
3565,1666752177.2349708
3566,1666752177.2507508
3567,1666752177.2743053
3568,1666752177.2898417
3569,1666752177.3052557
3570,1666752177.3189857
3571,1666752177.3347046
3572,1666752177.3507488
3573,1666752177.3698921
3574,1666752177.3848248
3575,1666752177.403555
3576,1666752177.417624
3577,1666752177.4328094
3578,1666752177.451939
3579,1666752177.46697
3580,1666752177.482733
3581,1666752177.4987957
3582,1666752177.5161116
3583,1666752177.5332584
3584,1666752177.550753
3585,1666752177.5670972
3586,1666752177.5817845
3587,1666752177.599187
3588,1666752177.6195464
3589,1666752177.6371486
3590,1666752177.6504693
3591,1666752177.6644776
3592,1666752177.6778982
3593,1666752177.6950135
3594,1666752177.7126267
3595,1666752177.7307067
3596,1666752177.7467754
3597,1666752177.7615144
3598,1666752177.7805662
3599,1666752177.7995555
3600,1666752177.8313034
3601,1666752177.8604813
3602,1666752177.8719254
3603,1666752177.8831608
3604,1666752177.8950517
3605,1666752177.9137304
3606,1666752177.9323587
3607,1666752177.9494445
3608,1666752177.9624715
3609,1666752177.977577
3610,1666752177.9977252
3611,1666752178.0136566
3612,1666752178.0232563
3613,1666752178.0436265
3614,1666752178.0586433
3615,1666752178.0716498
3616,1666752178.0852356
3617,1666752178.1027794
3618,1666752178.1178045
3619,1666752178.1376517
3620,1666752178.1537664
3621,1666752178.169129
3622,1666752178.1847634
3623,1666752178.2018833
3624,1666752178.2184212
3625,1666752178.23599
3626,1666752178.2519932
3627,1666752178.267638
3628,1666752178.2859938
3629,1666752178.300818
3630,1666752178.3178835
3631,1666752178.3368645
3632,1666752178.3517852
3633,1666752178.367001
3634,1666752178.3852234
3635,1666752178.4014747
3636,1666752178.4185443
3637,1666752178.4337962
3638,1666752178.449754
3639,1666752178.467687
3640,1666752178.4815407
3641,1666752178.5006182
3642,1666752178.5186095
3643,1666752178.5326195
3644,1666752178.5487754
3645,1666752178.5668201
3646,1666752178.5808623
3647,1666752178.5983021
3648,1666752178.615675
3649,1666752178.6296647
3650,1666752178.647337
3651,1666752178.6629972
3652,1666752178.6796012
3653,1666752178.6965258
